gene_id	fpkm_TP53_1	fpkm_TP53_2	fpkm_TP53_3	fpkm_TertTP53_1	fpkm_TertTP53_2	fpkm_TertTP53_3	fpkm_Tert_1	fpkm_Tert_2	fpkm_Tert_3	fpkm_WT_1	fpkm_WT_2	fpkm_WT_3
ENSDARG00000104083	0.04	0.43	0.06	0	0.03	0.04	0.12	0.12	0.22	0	0.36	0.09
ENSDARG00000104084	21.39	4.96	28.76	6.92	12.97	20.13	22.4	6.95	9.98	16.22	21.65	11.05
ENSDARG00000104085	12.39	21.13	15.87	13.59	12.48	13.97	18.44	22.8	19.47	19.74	17.97	14.39
ENSDARG00000104089	0.61	0.17	1.67	1.54	0.87	0.24	1.22	4.37	2	1.63	1.29	1.88
ENSDARG00000104090	37.87	17.4	32.51	29.45	46.4	20.51	20.69	28.55	24.27	38.46	31.29	50.88
ENSDARG00000104094	26.88	3.65	22.69	27.69	39.2	15.59	24.21	24.84	27.95	31.29	21.07	36.94
ENSDARG00000104097	1.8	3.38	2.41	4	2.48	3.34	3.22	3.37	2.06	3.11	2.37	2.37
ENSDARG00000104099	0	0.23	0.04	0.09	0.25	0	0.08	0.04	0.56	0.08	0	0.08
ENSDARG00000104100	3.51	1.29	1.81	6.59	4.94	2.37	1.96	4.87	2.39	6.52	3.27	9.58
ENSDARG00000104101	9.65	4.31	11.78	16.4	16.99	10.4	11.22	16.11	15.25	20.38	16.75	14.28
ENSDARG00000104103	13.29	13.08	14.74	13.33	13.46	20.92	11.6	13.42	9.46	13.09	15.11	13.05
ENSDARG00000104105	3.96	2.04	3.32	4.87	4.85	4.09	4.25	3.73	4.09	4.47	4.71	3.35
ENSDARG00000104107	3.98	1.45	0.07	51.29	3.25	0.49	4.55	44.39	17.8	21.31	0.73	5.25
ENSDARG00000104108	10.96	15.31	8.2	9.41	7.9	6.43	12.9	6.32	6.41	11.25	12.53	8.79
ENSDARG00000104110	0.68	0.97	1.36	1.63	1.18	0.78	2.38	2.79	1.99	1.21	1.42	1.36
ENSDARG00000104111	15.04	23.21	16.55	17.1	19.64	21.55	19.28	17.87	15.76	17.24	19.14	20.14
ENSDARG00000104112	12.19	16.38	11.62	14.39	9.06	9.6	7.08	9.09	4.44	4.51	8.83	7.42
ENSDARG00000104113	0	0	0	0	0	0	0.65	0	1.26	0	0	0
ENSDARG00000104114	0.05	0.32	0.25	0.56	0.44	0.49	0.23	0.61	0.79	0.27	0.37	0.45
ENSDARG00000104117	0.2	0.92	0.97	0.62	0.56	0.26	0.68	0.68	0.53	0.79	0.78	0.64
ENSDARG00000104118	3.07	0.8	1.57	1.94	3.74	1.88	1.9	6.26	3.74	1.51	1.92	3.92
ENSDARG00000104119	36.11	23.02	43.5	5.41	8.27	62.22	31.68	8.5	11.71	6.13	20.68	6.19
ENSDARG00000104124	0.64	0.05	1.76	2.04	0.69	1.63	1.32	1.56	1.06	1.97	0.27	0.33
ENSDARG00000104125	0.5	0.11	0.47	0.92	0.65	0.47	0.65	1.14	1.05	0.62	0.69	0.79
ENSDARG00000104126	5.86	0	4.26	4.05	5.02	2.32	5.28	4.58	5.76	6.96	5.04	5.35
ENSDARG00000104129	0	0	0.17	0.18	0.06	0	0.43	0	0.82	0.1	0.27	0
ENSDARG00000104130	20.55	14.36	21.44	18.28	22.83	21.3	19.8	15.5	16.88	21.3	17.88	16.66
ENSDARG00000104134	0	0	0	0	0	0	0	0.11	0	0	0	0.05
ENSDARG00000104138	14.47	25.09	9.19	10.64	22.41	9.15	14.87	27.01	12.62	17.25	13.42	13.44
ENSDARG00000104139	204.03	259.79	195.44	320.44	260.02	163.53	472.42	227.71	259.43	297.12	290.18	243.32
ENSDARG00000104144	0	0	0	0	0	0	0.23	0	0.33	0	0	0
ENSDARG00000104148	32.82	16.45	36.69	24.65	28.09	38.36	31.95	21.16	26.68	26	27.9	24.44
ENSDARG00000104149	14.93	17.11	14.42	12.05	12.22	16.75	14.58	16.41	11.59	14.07	14.79	14.27
ENSDARG00000104153	0.03	0	0.14	0.07	0.2	0.17	0.06	0.51	0.44	0.21	0.22	0.35
ENSDARG00000104162	0.02	0	0.03	0	0.02	0	0.02	0	0.02	0.02	0	0
ENSDARG00000104166	2.11	0.37	2.19	3.22	5.26	1.11	5.26	2.48	5.42	0.26	2.69	6.49
ENSDARG00000104169	47.48	30.99	49.63	41.79	42.46	59.93	38.2	33.95	35.39	35.06	36.58	32.36
ENSDARG00000104170	0	0.06	0.17	0	0	0	0	0	0.27	0.16	0	0.05
ENSDARG00000104172	7.69	11.43	8.49	5.83	6.51	10.14	8.4	8.06	6.69	8.98	10.12	6.34
ENSDARG00000104173	43.94	72.85	54.06	51.38	52.84	54.42	62.5	60.39	61.4	67.35	63.04	61.46
ENSDARG00000104177	15.1	12.61	17.5	10.07	10.53	23.14	16.55	13.09	15.07	12.06	16.34	11.98
ENSDARG00000104178	58.56	74.34	42.77	38.7	60.67	50.37	37.3	36.87	42.62	41.96	47.59	32.19
ENSDARG00000104179	3.42	1.9	3.64	3.91	5.5	1.94	6.08	4	5.03	4.86	4.09	4.78
ENSDARG00000104181	77.9	232.08	91.98	78.91	74.3	92.91	234.18	137.49	845.2	87.03	79.4	91.87
ENSDARG00000104185	0.3	0	0	0.15	0.07	0	0.4	0.13	1.08	0	0.4	0.32
ENSDARG00000104186	0	0.08	0	0.08	0.04	0	0.08	0	0	0	0	0
ENSDARG00000104188	0.05	0.59	0	0.14	0.09	0	0.38	0.21	1.14	0.28	0	0.12
ENSDARG00000104197	1.3	0.27	0.74	1.14	2.34	0.49	2.72	3.04	3.45	1.33	0.86	1.37
ENSDARG00000104199	0.27	0	0	0.54	0.13	0.26	0.06	0.87	0.06	0.06	0.37	0
ENSDARG00000104200	0	0.61	0.03	0.5	0.36	0.1	2.05	0.29	3.86	0.62	0.54	0.09
ENSDARG00000104204	0	0	0	0	0	0	0	0	0	0	0.3	0
ENSDARG00000104205	0.41	0	0.27	0	0.15	0.07	0	0.07	0.04	0.3	0.04	0.17
ENSDARG00000104207	1.2	4.36	0.97	3.26	1.67	2.5	2.76	6.35	2.32	9.12	8.15	6.76
ENSDARG00000104208	5.79	5.92	5.39	2.79	4.81	7.3	4.72	3.83	2.97	3.33	5.43	5.14
ENSDARG00000104210	2.38	0.73	1.87	1.88	4.21	1.87	2.99	4.67	7.96	3.75	4.17	3.79
ENSDARG00000104214	18.17	24.25	13.83	25.82	6.23	16.19	10.71	3.35	8.27	19.44	20	18.15
ENSDARG00000104217	6.15	5.24	4.38	1.21	1.05	4.89	6.17	0.86	2.06	2.34	2.85	2.21
ENSDARG00000104219	0.2	0.05	0.24	0	0.19	0.63	0.5	0.23	0.18	0.18	0.46	0.13
ENSDARG00000104221	7.76	26.71	13.58	19.6	14.14	14.13	15.17	19.22	7.02	18.66	19.56	18.73
ENSDARG00000104222	3.22	1.13	3.16	5.01	4.41	1.32	8.7	7.93	13.45	6.21	5.25	5.49
ENSDARG00000104223	18.32	23.3	20.81	20.58	20.17	16.06	22.36	22.88	13.74	27.1	22.18	22.84
ENSDARG00000104227	45.9	85.88	39.92	33.12	49.61	41.17	34.72	42.73	50.31	49.89	36.64	37.15
ENSDARG00000104228	3.86	0.87	5.46	5.33	5.17	2.1	3.49	5.23	3.71	3	4.63	6.95
ENSDARG00000104230	15.72	12.08	17.06	13.39	15.93	15.72	16.11	17.74	17.9	12.86	16.59	15.6
ENSDARG00000104231	0	0	0.11	0	0	0.05	0.1	0.05	0.05	0.05	2.01	0.09
ENSDARG00000104235	0.38	0.08	0.56	0.96	1.26	0.36	1.03	1.07	1.68	1.47	1.09	1.05
ENSDARG00000104242	28.2	23.38	32.33	26.67	21.97	30.56	20.59	25.51	16.33	27.17	28.43	23.85
ENSDARG00000104243	9.58	2.29	15.33	0.25	0.9	13.11	6.93	0.28	5.3	0.65	3.38	3.66
ENSDARG00000104244	1.04	0.69	1.18	1.79	1.59	0.67	2.11	3.4	4.43	2.02	2.4	2.29
ENSDARG00000104246	3.35	8.76	5.55	5.36	5.3	6.73	5.32	5.49	5.49	8.38	6.11	7.9
ENSDARG00000104251	10.82	7.47	13.02	8.13	8.43	12.94	11.81	7.29	9.74	9.48	10.95	10.44
ENSDARG00000104254	0.25	0.12	3.31	1.63	6.77	1.81	1	1.51	1.51	2.21	1.75	2.05
ENSDARG00000104255	12.1	3.93	9.57	8.42	13.09	8.2	17.53	13.02	13.02	13.78	15.44	9.92
ENSDARG00000104256	0.09	0.43	0.18	0.14	0.3	0.4	0.83	0.46	3.71	0.88	0.75	0.36
ENSDARG00000104259	54.38	7.71	49.95	36.14	53.33	38.84	24.09	34.47	27.18	29.72	30.29	52.91
ENSDARG00000104260	0.05	0	0	0.05	0.05	0	0	0.02	0.02	0	0.05	0.07
ENSDARG00000104264	18.23	2.17	12.99	15.83	24.52	8.83	13.5	14	13.06	21.25	15.74	21.57
ENSDARG00000104267	1.05	0.8	0.89	1.07	3.77	1.07	0.57	1.65	95.61	0.35	0.62	5.04
ENSDARG00000104274	13.28	15.22	19.6	5.57	4.39	17.26	16.87	4.64	5.06	7.1	14.66	3.88
ENSDARG00000104275	0	0	0	0	0.26	0.21	0.15	0.08	0.25	0	0	0.24
ENSDARG00000104278	1.7	0.72	2.03	3.21	1.58	1.27	2.74	2.77	2.48	2.61	3.64	2.1
ENSDARG00000104279	221.86	154.34	184.49	127.69	150.51	206.99	216.84	117.15	123.87	107.5	171.45	157.05
ENSDARG00000104280	9.05	3.93	8.9	7.38	8.52	4.76	8.3	9.36	6.34	8.94	7.34	7.58
ENSDARG00000104282	0.52	0.32	0.95	1.69	1.55	0.53	1.09	1.66	1.99	2.84	1.62	1.48
ENSDARG00000104283	0.74	0.07	0.98	0.83	1.07	0.63	1.51	1.44	2.48	0.85	1.06	1.5
ENSDARG00000104284	0	0.18	0	0	0	0	0.72	0	1.39	0	0	0
ENSDARG00000104285	6.51	2.62	7.44	7.72	7.49	4.53	8.66	7.89	9.3	8.1	7.81	8.64
ENSDARG00000104287	2.81	4.91	4.47	2	3.14	6.49	3.13	3.16	1.92	3.08	3.34	2.77
ENSDARG00000104288	0.87	1.28	1.17	0.48	0.48	1.98	0.88	0.67	0.69	0.31	1.03	0.7
ENSDARG00000104290	2.22	2.19	2.68	3.79	4.19	2.62	4.5	4.58	6.44	3.72	5.89	3.21
ENSDARG00000104291	0.1	0.04	12.9	0.17	8.49	6.64	0.06	0.95	0.06	0.12	0.09	5.1
ENSDARG00000104292	0.65	0	0.2	0.27	1.17	0.31	0.2	1.04	1.49	1.06	1.18	0.62
ENSDARG00000104293	0	0	0	0	0.09	0	0	0.06	0	0	0	0
ENSDARG00000104295	0.63	0	1.67	1.24	1.79	1.19	3.79	1	1.45	1.5	2.18	1.93
ENSDARG00000104296	34.56	3.45	27.09	17.39	17.39	13.62	28.46	15.24	12.21	13.69	13.12	23.61
ENSDARG00000104297	6.01	1	2.26	1.37	0.56	0.26	2.23	1.87	12.81	11.22	0.75	7.8
ENSDARG00000104300	7.41	15.21	5.07	8.62	6.1	1.12	9.1	10.63	8.78	14.94	12.72	19.21
ENSDARG00000104301	0.67	0	0	0	0	0	0.24	0	0	0	0	0
ENSDARG00000104306	7.95	3.67	8.22	7.44	9.05	8.43	8.63	10.39	6.6	8.33	7.66	8.55
ENSDARG00000104307	0.78	0.45	0.4	0.12	0	0	0.98	0.44	1.51	0.96	0	1
ENSDARG00000104311	0.27	0	0.21	0.11	0.1	0	0.29	0.15	0.34	0.09	0.34	0
ENSDARG00000104311	8.03	8.45	10.07	6.21	7.18	10.75	7.51	8.48	7.23	5.54	9	5
ENSDARG00000104312	0.59	0	0.23	0	0.28	0	1.07	0.11	0.59	0	0	0.88
ENSDARG00000104314	10.36	9.13	16.85	18.56	9	10	22.91	10.36	14.35	15.51	13.82	14.06
ENSDARG00000104315	2.63	5.78	5.73	4.68	4.22	2.73	7.55	7.74	4.38	4.87	4.93	3.82
ENSDARG00000104325	4.12	3.07	2.25	4.7	5.17	2.52	4.2	10.62	2.19	2.78	3.74	2.91
ENSDARG00000104326	49.76	49.97	65.5	15.72	13.47	64.66	62.4	7.77	16.24	13.6	28.99	16.88
ENSDARG00000104329	0.38	0.04	0.17	0.56	0.28	0.95	0.46	0.51	0.16	0.75	0.5	0.56
ENSDARG00000104332	0	0	0	0	0	0	0.22	0.14	0.92	0	0	0.03
ENSDARG00000104335	0.25	0	0.29	0.11	0.2	0	0.19	0.54	0	0	0.13	0
ENSDARG00000104339	38.27	22.36	33.9	58.4	61.51	29.04	35.95	39.32	40.37	63.26	47.43	63.03
ENSDARG00000104340	0.7	0.18	0.32	0.8	0.25	0.13	0.15	1.62	0.21	0.26	0.09	0.24
ENSDARG00000104342	7.43	7.37	7.65	9.16	6.27	4.28	5.77	7.37	5.92	5.24	4.73	6.88
ENSDARG00000104343	13.29	2.08	11.73	11.86	12.25	6.96	8.99	11.19	11.78	12.05	9.55	16.21
ENSDARG00000104344	7.43	7.84	11.76	7.93	7.02	9.19	8.56	5.4	6.7	6.66	7.35	6.07
ENSDARG00000104347	49.96	89.33	40.2	48.45	53.57	36.37	40.94	41.12	36.91	60.9	50.04	61.76
ENSDARG00000104348	2.04	0.44	1.12	4.42	3.78	0.49	4.4	2.55	4.56	4.97	3.73	3.37
ENSDARG00000104350	0.72	0.19	0.52	0.32	0.8	0.68	1.67	1.52	6.68	0.21	0.16	0.42
ENSDARG00000104353	10.41	17.39	8.2	11.05	14.8	9.98	10.55	12.97	18.46	8.71	8.83	7.51
ENSDARG00000104359	0	0	0	0.21	0	0	3.09	5.85	6.23	0	0.71	0
ENSDARG00000104361	7.11	28.86	14.4	42.19	33.3	31.81	8.25	21.08	13.9	35.99	37.13	15.79
ENSDARG00000104367	0.32	1.04	0.31	0.57	0.82	0.57	1.61	2.25	5.19	0.43	0.38	0.87
ENSDARG00000104370	13.6	9.8	14.4	8.62	8.13	18.37	14.4	8.31	6.89	8.53	9.73	6.07
ENSDARG00000104372	90.82	103.51	104	110.2	125.38	92.86	95.42	106.96	97.97	100.5	120.1	96.98
ENSDARG00000104374	4.59	3.52	4.9	5.02	4.07	8.98	6.19	5.62	5.44	3.41	4.76	4.62
ENSDARG00000104375	22.2	17.14	21.06	16.85	21.27	19.47	29.04	20.6	33.25	21.41	19.14	23.06
ENSDARG00000104384	0.16	0.03	0.25	0.25	0.51	0.15	0.07	0.29	0.43	0.37	0.43	0.34
ENSDARG00000104387	1.37	0.08	1.15	0.84	1.39	0.49	0.9	1.63	0.78	1.15	1.86	2.59
ENSDARG00000104389	0	0	0	0.03	0	0	0	0	0	0.17	0.06	0
ENSDARG00000104390	0	0	0	0	0	0	0	0.17	0	0	0	0
ENSDARG00000104392	3.72	4.39	5.38	3.95	3.61	4.2	2.06	2.7	4.29	3.6	3.12	2.43
ENSDARG00000104393	2.77	2.8	2.07	6.48	5.44	1.09	2.6	5.51	2.58	4.51	4.48	7.33
ENSDARG00000104396	11.65	7.93	16.28	16.26	19.8	9.11	13.18	25.97	22.83	13.73	11.85	17.95
ENSDARG00000104398	0	0.77	0	0	0	0	0.25	0	2.66	0	0	0
ENSDARG00000104399	4.58	0.08	0.73	0.68	2.85	0.22	1.84	9.92	4.87	0.69	0.41	0.46
ENSDARG00000104401	9.44	9	9.16	11.46	10.14	9.76	9.86	8.92	8.83	10.51	9.64	9.33
ENSDARG00000104403	2.9	0.48	2.5	0.3	0.16	2.16	2.57	0.45	0	0.9	2.03	0.2
ENSDARG00000104404	3.78	2.73	1.76	3.89	3.57	11.29	12.02	9.6	13.83	2.61	8.74	6.57
ENSDARG00000104407	0.21	0	0.21	0.31	0.4	0.29	0.26	0.32	0.22	0.4	0.31	0.39
ENSDARG00000104408	1.18	0.25	1	0.62	0.98	0.67	1.4	2.96	3.09	0.77	1.4	0.91
ENSDARG00000104409	8.66	4.83	8.66	6.29	5.79	9.19	7.7	5.91	5.92	5.26	6.67	4.46
ENSDARG00000104413	44.92	47.13	52.47	63.39	65.9	48.1	50.84	57.85	45.04	74.31	72.94	76.32
ENSDARG00000104414	14.21	6.87	11.39	16.54	14.71	15.91	17.56	14.11	22.18	13.63	20.78	16.61
ENSDARG00000104415	0.03	0	0.25	0	0.05	0	0.11	0.24	0.12	0	0	0
ENSDARG00000104416	1.94	1.82	3.05	1.97	1.71	3.04	3	3.27	5.08	1.81	1.58	2.02
ENSDARG00000104424	0.44	0.46	0.24	0.29	0.16	0.97	0.7	0.73	0.31	0.03	0.53	0.39
ENSDARG00000104425	0	0	0	0	0	0	0.19	0.13	0.19	0	0	0
ENSDARG00000104428	0.05	0.03	0.18	0.21	0.05	0.34	0.08	0	0.03	0.03	0.16	0.02
ENSDARG00000104430	0	0	0	0.03	0	0	0	0.12	0	0	0	0
ENSDARG00000104431	4.35	7.64	4.82	9.53	7.39	2.29	13.42	32.9	15.97	12.12	7.91	7.21
ENSDARG00000104435	6.89	4.42	4.72	5.62	7.54	4.08	6.65	6.13	7.8	7.58	7.85	5.77
ENSDARG00000104436	633.52	979.01	591.85	534.22	810.16	492.16	605.17	607.21	630.47	878.09	577.6	630.52
ENSDARG00000104437	30.6	31.18	29.38	34.03	30.38	28.68	26.76	34.06	27.67	33.4	29.73	26.61
ENSDARG00000104439	48.38	63.45	42.32	45.48	45.59	51.02	40.38	31.24	27.71	37.26	40.37	41.73
ENSDARG00000104441	5.16	2.25	6.09	1.83	4.41	4.04	3.95	5.29	4.26	1.52	3.67	7.66
ENSDARG00000104442	37.06	32.34	38.23	55.24	52.79	35.9	35.05	48.42	28.19	42.49	42.13	42.02
ENSDARG00000104446	0.1	0.08	0	0	0.45	0	0.71	0.79	0.63	0.25	0.2	0.14
ENSDARG00000104448	8.6	16.13	10.98	8.41	8.72	16.88	11.38	8.09	9.9	12.08	12.73	9.06
ENSDARG00000104450	0	0	0.03	0	0	0.02	0	0.02	0.06	0	0	0
ENSDARG00000104451	13.69	17.73	15.57	18.82	19.28	11.11	19.88	28.11	21.66	18.45	23.4	18.93
ENSDARG00000104453	0.34	1.78	0.92	1.17	0.83	0.48	1.15	1	1.32	0.77	2.96	2.34
ENSDARG00000104457	0.05	0.68	0.42	0	0.1	0.47	0.1	0.25	0.15	0.09	0.15	0.09
ENSDARG00000104458	156.92	337.41	176.2	183.03	173.34	215.46	132.02	137.55	108.24	162.33	161.24	166.22
ENSDARG00000104467	0.07	0.08	0.36	0.07	0.57	0	0.07	0.14	0.41	0.26	0.87	0.13
ENSDARG00000104470	32.41	59.23	45.85	38.95	48.18	23.16	59.24	79.16	31.12	49.43	47.47	29.03
ENSDARG00000104472	2.07	0.18	0.33	1.1	1.07	2.19	2.3	3.32	2.28	0.59	1.53	1.26
ENSDARG00000104474	0.81	0.42	0.33	0.72	1.1	0.58	0.89	1.67	0.68	0.46	1.13	0.6
ENSDARG00000104478	7.06	4.22	6.28	4.47	5.83	5.02	5.65	5.26	6.35	4.51	4.75	4.7
ENSDARG00000104480	19.3	1.79	21.49	9.64	17.03	15.61	25.21	10.02	12.2	17.06	23.62	12.43
ENSDARG00000104483	4.79	0.76	5.87	4.87	6.63	3.13	11.43	7.66	7.04	6.45	7.65	8.93
ENSDARG00000104484	2.62	0.56	2.48	3.15	4.48	2.51	8.68	9.94	12.11	5.4	5.17	4.26
ENSDARG00000104485	9.69	5.73	9.95	9.7	11.04	7.92	8.95	9.25	7.23	10.44	9.07	9.13
ENSDARG00000104487	0.35	3.68	1.33	2.14	1.67	2.55	1.78	3.04	3.1	1.12	1.55	1.57
ENSDARG00000104488	2.29	3.07	1.84	2	1.99	3.19	1.5	2.81	1.29	1.4	1.24	2.23
ENSDARG00000104491	65.32	43.43	72.76	67.87	49.04	61.84	73.1	45.15	48.41	69.93	76.53	39.82
ENSDARG00000104493	2.21	2.43	2.25	2.68	3.04	1.77	2	3.53	2.47	2.79	2.51	3
ENSDARG00000104495	14.03	13.87	18.03	21.76	26.06	13.19	27.26	14.81	17	33.29	36.2	14.82
ENSDARG00000104497	26.84	15.07	22.33	28.85	21.6	32.25	18.82	18.45	9.73	23.58	27.73	21.05
ENSDARG00000104500	1.52	0.27	1.99	1.73	2.41	1.39	2.76	1.61	2.35	2.17	2.59	2.14
ENSDARG00000104501	0.39	0.05	1.08	0.1	0.34	0.2	0.61	0.41	0.19	0	0.47	0.17
ENSDARG00000104502	1.84	0	1.41	1.15	1.44	0.52	1.04	1.23	2.5	1.4	2.69	1.86
ENSDARG00000104505	0.72	0.74	0.37	2.4	0.58	0.35	0.87	1.68	0.6	1.1	0.42	0.76
ENSDARG00000104508	4.19	6.27	5.57	3.95	6.31	6.33	5.91	7.88	7.93	5.8	3.98	6.14
ENSDARG00000104517	107.31	330.56	147.46	153.89	83.14	178.92	155.82	137.43	97.93	163.47	163.46	131.93
ENSDARG00000104524	0	0	0.08	0	0	0	0.02	0	0.02	0.09	0.07	0
ENSDARG00000104528	0.38	0.5	0.66	1.13	0.53	0.97	0.5	0.96	0.48	0.97	0.41	0.27
ENSDARG00000104529	0	0	0	0	0	0	0.83	0.09	1.14	0	0	0
ENSDARG00000104530	11.48	2.3	11.34	10.46	14.43	9.73	11.03	10.1	11.71	12.06	11.47	11.74
ENSDARG00000104531	0.39	2.34	1.94	1.49	1.48	2.48	1.35	3.34	1.85	1.64	2.56	2.14
ENSDARG00000104537	352.1	1042.47	474.73	402.92	203.44	427.99	560.31	399.78	356.33	597.59	539.7	432.52
ENSDARG00000104538	0.99	0.44	0.92	0.87	0.76	1.5	1.46	3.37	3.29	0.85	0.81	0.59
ENSDARG00000104540	0	0.05	0.1	0.05	0	0.1	0.09	0.09	0	0.04	0	0.04
ENSDARG00000104541	3.71	5.41	4.02	4.45	4.23	4.22	4.92	5.19	10.86	5.18	4.15	3.47
ENSDARG00000104542	21.01	15.88	16.81	19.91	16.16	14.53	20.49	25.97	18.36	18.13	25.91	19.07
ENSDARG00000104549	11.82	2.4	17.15	13.12	17.66	8.75	15.3	12.53	14.89	21.25	13.36	16.27
ENSDARG00000104550	2.13	0.35	1.6	2.01	1.65	2.03	5.56	2.61	3.54	2.05	2.83	2.76
ENSDARG00000104555	11.03	12.39	12.6	13.68	15.16	5.56	14.27	28.82	10.87	14.63	13.78	8.9
ENSDARG00000104559	15.59	25.06	17.29	15.01	14.91	16.16	21.14	14.22	14.5	15.83	14.99	12.6
ENSDARG00000104563	3.38	0.29	1.62	4.47	5.79	0.13	1.01	5.41	3.27	3.41	4.11	7.77
ENSDARG00000104566	0.37	0.39	0.46	1.31	0.55	0.45	1.52	0.91	0.29	0.5	0.57	0.92
ENSDARG00000104568	0.86	0.07	0.34	0.97	0.94	0.37	1.11	0.74	1.28	0.65	0.56	0.6
ENSDARG00000104571	6.81	12.58	9.94	4.5	5.49	10.38	5.46	7.69	6.46	5.82	8.59	7.21
ENSDARG00000104573	21.01	6.16	18.81	11.71	14.05	17.38	24.36	12.92	23.39	13.88	17.66	14.31
ENSDARG00000104574	7.98	1.53	12.47	1.92	2.25	10.24	15.56	2.93	13.36	2.34	8.57	1.9
ENSDARG00000104576	0.42	0.19	0.54	0.5	0.3	0.33	0.36	0.17	0.07	0.14	0.57	0.32
ENSDARG00000104581	12.87	12.08	14.4	16.77	17.74	12.59	15.99	18.21	13.08	17.91	17	13.73
ENSDARG00000104587	2.26	1.38	0.93	0.13	0.32	1.97	1.05	0.53	3.45	0.08	0.58	0.63
ENSDARG00000104588	0	0	0.05	0.19	0.13	0.45	0.25	0.34	0.04	0.2	0	0.04
ENSDARG00000104592	0	0	0.11	0.16	0.26	0.19	0.38	1.54	1.46	0.24	0.21	0.24
ENSDARG00000104593	0.07	0.2	0.07	0.03	0	0.03	0.06	0.13	0	0.18	0	0.03
ENSDARG00000104596	11.46	16.96	13.76	10.19	9.37	18.18	12.33	10.18	10.22	12.34	12.68	10.58
ENSDARG00000104598	0.1	0	1.19	0.64	0.56	0.83	0.61	1.48	0.88	0.42	0.43	0.57
ENSDARG00000104598	47.42	41.12	36.39	60.57	62.52	41.5	20.66	40.34	28.43	39.92	32.53	35.46
ENSDARG00000104605	4.16	4.42	3.93	3.79	3.25	5.68	2.99	3.8	2.53	2.65	2.27	3.13
ENSDARG00000104609	43.83	16.58	44.65	29.74	34.67	42.46	34.41	25.63	30.36	37.15	36.13	31.54
ENSDARG00000104618	2.25	3.88	3.3	3.69	1.16	5.42	2.66	2.69	1.29	3.06	2.77	3.41
ENSDARG00000104619	0.08	0	0.2	0	0.2	0.28	0.41	0.08	0.42	0.06	0.22	0.2
ENSDARG00000104625	0	0	0	0	0	0.36	0	0	0	0	0	0.07
ENSDARG00000104626	0.3	0.05	0.71	0	0.45	0.62	10.91	0.55	22.21	0	0.12	0.08
ENSDARG00000104629	3.74	4.33	4.9	4.84	3.55	4.11	4.05	4.22	3.12	4.07	4.39	3.47
ENSDARG00000104632	24.09	5.33	17.78	35.85	25.96	6.53	12.35	24.43	26.2	38.7	23.97	40.5
ENSDARG00000104635	1.27	0	3.59	2.87	0	6.37	0.13	22.46	38.05	0.06	5.26	4.78
ENSDARG00000104636	58.97	137.49	16.89	230.83	45.01	22.19	97.81	116.59	46.77	72.88	72.59	51.59
ENSDARG00000104637	3.75	1.09	2.92	1.95	4.14	2.71	3.92	4.24	2.97	3.79	3.75	3.73
ENSDARG00000104640	0.02	0	0	0	0.02	0.07	0.02	0.02	0	0	0.04	0
ENSDARG00000104641	5.37	1.62	4.59	5.18	6.34	4.79	5.61	4.71	4.02	4.54	5.5	4.02
ENSDARG00000104643	0.55	1.7	1.08	0.46	0.13	1.78	0.29	0.17	0.46	0.08	0.34	0
ENSDARG00000104644	1.08	1.23	0.71	1.25	0.97	0.42	0.61	0.74	0.62	1.04	0.63	0.41
ENSDARG00000104647	17.24	22.95	18.62	21.08	14.2	18.94	16.89	24.23	17.14	22.93	22.32	15.99
ENSDARG00000104649	0.12	0	0.23	0.05	0.24	0	0.55	0.55	1.79	0.15	0.05	0
ENSDARG00000104651	0.06	0	0.06	0	0.06	0	2.61	0	2.88	0.06	0	1.52
ENSDARG00000104653	10.68	3.64	12.22	9.09	10.02	10.47	15.09	8.55	10.72	11.4	11.98	7.85
ENSDARG00000104654	0	0	0	2.1	1.48	0.25	0.24	0.71	0.54	0	3.81	0
ENSDARG00000104656	0.59	0.1	0.54	0.93	0.44	0.49	1.13	1.05	5.69	0.05	0.61	0.21
ENSDARG00000104663	13.77	14.01	19.92	17.93	10.83	19.2	17.28	14.51	12.86	17.24	18.73	13.16
ENSDARG00000104664	1.04	0	0.95	1.75	1.36	0.1	1.04	1.4	1.05	3.1	1.53	2.25
ENSDARG00000104665	14.2	12.55	21.19	20.21	23.68	14.31	14.45	20.57	16.14	37.28	28.43	19.59
ENSDARG00000104669	2.66	0.22	3.15	2.15	1.55	3.1	2.8	3.26	4.18	2.89	2.29	2.59
ENSDARG00000104672	21.05	12.32	20.08	12.08	18.44	13.71	19.63	25.52	30.08	13.3	14.2	16.08
ENSDARG00000104674	112.41	233.22	120.92	119.12	103.75	146.77	104.53	104.88	101.14	121.58	94.3	114.03
ENSDARG00000104676	1.49	1.98	1.65	2.53	2.29	1.03	3.33	5.01	5.49	1.84	1.98	1.94
ENSDARG00000104678	4.76	0.98	5.33	4.92	5.34	1.89	4.25	4.6	4.86	5.56	3.18	4.07
ENSDARG00000104681	0	0.51	0.07	0	0	0	0	0	0.04	0.04	0	0
ENSDARG00000104682	30.14	15.72	17.58	13.76	14.03	17.78	17.95	20.5	19.42	13.32	13.51	10.72
ENSDARG00000104685	0	0	0	0	0	0.06	0	0	0	0	3.83	0.03
ENSDARG00000104686	0.05	0	0.43	0	0.19	0.43	0.22	0	0.09	0.09	0.23	0
